,Cycle,Branch,State,Pollster,Grade,Population,Clinton_adj_poll,Trump_adj_poll
9803,2016,President,Florida,Saint Leo University,C+,lv,48.794129999999996,37.98616
9804,2016,President,U.S.,The Times-Picayune/Lucid,,lv,49.22828,40.472359999999995
9805,2016,President,U.S.,Ipsos,A-,lv,46.09045,33.41418
9806,2016,President,Iowa,Public Policy Polling,B+,v,39.94858,41.50032
9807,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.10351,42.25873
9808,2016,President,U.S.,Ipsos,A-,lv,46.32,36.05084
9809,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,40.87171,40.69805
9810,2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,51.18332,38.21217
9811,2016,President,U.S.,Ipsos,A-,lv,46.70135,36.43788
9812,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.0141,42.57267
9813,2016,President,New Hampshire,University of Massachusetts Lowell,B,rv,42.8181,41.384570000000004
9814,2016,President,U.S.,Gravis Marketing,B-,rv,48.993559999999995,47.89289
9815,2016,President,U.S.,Ipsos,A-,lv,45.68469,37.02476
9816,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.65254,42.74715
9817,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.56859,43.011340000000004
9818,2016,President,U.S.,Quinnipiac University,A-,rv,43.57431,44.09751
9819,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.23871,43.367709999999995
9820,2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,45.13969,43.11945
9821,2016,President,U.S.,Ipsos,A-,lv,45.97827,32.50277
9822,2016,President,U.S.,Morning Consult,,rv,44.55686,43.70745
9823,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,40.80153,40.6342
9824,2016,President,U.S.,Ipsos,A-,lv,45.76471,36.01279
9825,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.35027,43.99344
9826,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.94941,42.862809999999996
9827,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.881209999999996,43.94573
9828,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,47.13647,44.10199
9829,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,48.37058,43.04834
9830,2016,President,Kansas,Fort Hays State University,C-,a,34.87035,46.744479999999996
9831,2016,President,U.S.,Ipsos,A-,lv,45.84367,36.60329
9832,2016,President,New Hampshire,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,47.022690000000004,39.0808
9833,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.43265,44.88353
9834,2016,President,U.S.,Ipsos,A-,lv,45.5226,36.69381
9835,2016,President,U.S.,Ipsos,A-,lv,44.1022,37.082409999999996
9836,2016,President,U.S.,Ipsos,A-,lv,42.8801,38.47365
9837,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.27333,44.766329999999996
9838,2016,President,U.S.,SurveyMonkey,C-,rv,45.01825,41.70371
9839,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.95897,42.091159999999995
9840,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.19583,41.50867
9841,2016,President,U.S.,The Times-Picayune/Lucid,,lv,48.24787,39.414590000000004
9842,2016,President,U.S.,Ipsos,A-,lv,41.755340000000004,39.6719
9843,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.07895,45.195809999999994
9844,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.390609999999995,43.77061
9845,2016,President,Arizona,Strategies 360,B,lv,40.20255,42.811840000000004
9846,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.43465,41.53518
9847,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.01812,42.90633
9848,2016,President,Alaska,Ivan Moore Research,C,rv,41.16232,47.51344
9849,2016,President,U.S.,Ipsos,A-,lv,43.43345,38.459309999999995
9850,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.978629999999995,44.074490000000004
9851,2016,President,U.S.,Ipsos,A-,lv,41.91158,38.346709999999995
9852,2016,President,U.S.,The Times-Picayune/Lucid,,lv,48.2481,39.390859999999996
9853,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.02763,45.31606
9854,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.02101,42.04582
9855,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,40.44878,40.36718
9856,2016,President,Alabama,Strategy Research,,rv,30.801340000000003,67.43598
9857,2016,President,U.S.,Morning Consult,,rv,43.935390000000005,40.03707
9858,2016,President,U.S.,Ipsos,A-,lv,41.391490000000005,38.83849
9859,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.69753,44.96354
9860,2016,President,U.S.,The Times-Picayune/Lucid,,lv,47.26828,40.35918
9861,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.008590000000005,41.65923
9862,2016,President,U.S.,USC Dornsife/LA Times,,lv,42.65255,46.04704
9863,2016,President,U.S.,Ipsos,A-,lv,42.1737,37.72882
9864,2016,President,U.S.,Marist College,A,rv,50.00593,41.46918
9865,2016,President,U.S.,USC Dornsife/LA Times,,lv,42.9716,45.616820000000004
9866,2016,President,U.S.,Public Policy Polling,B+,v,44.97684,40.20295
9867,2016,President,U.S.,Ipsos,A-,lv,43.86905,34.293620000000004
9868,2016,President,U.S.,Ipsos,A-,lv,42.352779999999996,37.92236
9869,2016,President,U.S.,Ipsos,A-,lv,41.223,39.02961
9870,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.50219,41.58851
9871,2016,President,U.S.,Google Consumer Surveys,B,lv,44.61153,39.4269
9872,2016,President,U.S.,Ipsos,A-,lv,41.69532,38.43703
9873,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.60172,41.01643
9874,2016,President,U.S.,Emerson College,B,rv,47.28239,44.84285
9875,2016,President,Florida,Florida Atlantic University,C+,rv,44.54716,48.27626
9876,2016,President,U.S.,Ipsos,A-,lv,42.37223,38.13501
9877,2016,President,U.S.,YouGov,B,rv,44.109120000000004,43.04403
9878,2016,President,U.S.,Ipsos,A-,lv,42.74288,39.423759999999994
9879,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,37.31644,43.32488
9880,2016,President,U.S.,Quinnipiac University,A-,rv,45.64695,41.879259999999995
9881,2016,President,U.S.,Morning Consult,,rv,45.95967,42.59245
9882,2016,President,U.S.,Morning Consult,,rv,44.20763,44.63423
9883,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.71324,40.93266
9884,2016,President,Iowa,Morning Consult,,rv,41.85759,41.031220000000005
9885,2016,President,U.S.,Ipsos,A-,lv,42.31279,39.72613
9886,2016,President,South Carolina,Morning Consult,,rv,42.24942,45.51283
9887,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.20923,42.04916
9888,2016,President,U.S.,Ipsos,A-,lv,43.27337,38.82059
9889,2016,President,U.S.,Ipsos,A-,lv,42.52918,39.92035
9890,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.08678,42.45675
9891,2016,President,U.S.,Ipsos,A-,lv,41.88915,41.01354
9892,2016,President,U.S.,CNN/Opinion Research Corp.,A-,rv,46.46707,46.20708
9893,2016,President,U.S.,Ipsos,A-,lv,39.747279999999996,41.51051
9894,2016,President,U.S.,Ipsos,A-,lv,42.504509999999996,39.29976
9895,2016,President,New Hampshire,Morning Consult,,rv,45.39273,38.40193
9896,2016,President,U.S.,USC Dornsife/LA Times,,lv,42.973929999999996,42.35761
9897,2016,President,U.S.,Ipsos,A-,lv,40.36529,41.190129999999996
9898,2016,President,U.S.,Ipsos,A-,lv,39.02541,41.27882
9899,2016,President,U.S.,Morning Consult,,rv,42.65493,41.8813
9900,2016,President,U.S.,Ipsos,A-,lv,41.28155,38.66513
9901,2016,President,South Carolina,Public Policy Polling,B+,v,40.69941,45.18212
9902,2016,President,U.S.,Ipsos,A-,lv,43.63841,37.65297
9903,2016,President,U.S.,SurveyMonkey,C-,rv,46.04195,42.6571
9904,2016,President,Missouri,Remington,,lv,35.31116,41.579029999999996
9905,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.06556,41.556979999999996
9906,2016,President,U.S.,Ipsos,A-,lv,44.05973,36.48322
9907,2016,President,U.S.,Ipsos,A-,lv,43.99378,37.741409999999995
9908,2016,President,U.S.,Ipsos,A-,lv,43.15043,38.80162
9909,2016,President,U.S.,Ipsos,A-,lv,43.90128,39.003820000000005
9910,2016,President,Montana,Montana State University Billings,B+,a,28.95405,49.0112
9911,2016,President,U.S.,Ipsos,A-,lv,43.646209999999996,38.80992
9912,2016,President,U.S.,Ipsos,A-,lv,45.64727,37.81642
9913,2016,President,U.S.,Ipsos,A-,lv,45.24693,37.33212
9914,2016,President,U.S.,Ipsos,A-,lv,45.79892,37.80956
9915,2016,President,U.S.,Ipsos,A-,lv,42.467420000000004,37.49781
9916,2016,President,Nevada,Morning Consult,,rv,41.54443,44.74835
9917,2016,President,U.S.,SurveyMonkey,C-,rv,45.31357,42.461040000000004
9918,2016,President,U.S.,Ipsos,A-,lv,43.00892,37.70142
9919,2016,President,U.S.,YouGov,B,rv,41.909490000000005,43.78898
9920,2016,President,U.S.,Ipsos,A-,lv,42.927279999999996,37.29287
9921,2016,President,U.S.,Ipsos,A-,lv,46.9971,36.4243
9922,2016,President,U.S.,Ipsos,A-,lv,43.28236,36.294990000000006
9923,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,38.49471,42.199090000000005
9924,2016,President,U.S.,SurveyMonkey,C-,rv,41.62188,45.39432
9925,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,49.61446,43.24353
9926,2016,President,U.S.,Ipsos,A-,lv,45.13711,34.89784
9927,2016,President,U.S.,ABC News/Washington Post,A+,rv,47.74236,43.41086
9928,2016,President,Virginia,Roanoke College,C+,lv,49.66534,35.82755
9929,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,37.402359999999994,39.196690000000004
9930,2016,President,U.S.,Google Consumer Surveys,B,lv,43.71165,38.80622
9931,2016,President,U.S.,Ipsos,A-,lv,44.798790000000004,35.899029999999996
9932,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,44.414120000000004,48.16067
9933,2016,President,U.S.,SurveyMonkey,C-,rv,41.770140000000005,44.51736
9934,2016,President,U.S.,Ipsos,A-,lv,43.25918,36.19679
9935,2016,President,U.S.,Ipsos,A-,lv,44.52299,35.19356
9936,2016,President,U.S.,Ipsos,A-,lv,44.88221,34.090509999999995
9937,2016,President,U.S.,Ipsos,A-,lv,43.44337,35.38664
9938,2016,President,U.S.,Ipsos,A-,lv,43.90896,34.98133
9939,2016,President,U.S.,Ipsos,A-,lv,44.57635,34.57575
9940,2016,President,U.S.,Ipsos,A-,lv,43.504259999999995,37.16628
9941,2016,President,U.S.,Ipsos,A-,lv,43.64118,36.671040000000005
9942,2016,President,U.S.,Morning Consult,,rv,46.68153,44.53006
9943,2016,President,U.S.,Ipsos,A-,lv,44.37259,36.15765
9944,2016,President,U.S.,SurveyMonkey,C-,rv,42.69419,42.582190000000004
9945,2016,President,U.S.,Ipsos,A-,lv,44.14966,35.14622
9946,2016,President,U.S.,Ipsos,A-,lv,45.11943,35.03966
9947,2016,President,U.S.,SurveyMonkey,C-,rv,43.59695,42.6169
9948,2016,President,U.S.,Morning Consult,,rv,47.535540000000005,43.51745
9949,2016,President,U.S.,Ipsos,A-,lv,46.189240000000005,32.83299
9950,2016,President,U.S.,CNN/Opinion Research Corp.,A-,rv,47.66384,45.34189
9951,2016,President,U.S.,Ipsos,A-,lv,45.55996,32.125440000000005
9952,2016,President,U.S.,Ipsos,A-,lv,43.13301,34.31602
9953,2016,President,U.S.,Morning Consult,,rv,46.8537,41.4533
9954,2016,President,U.S.,SurveyMonkey,C-,rv,44.41509,42.61891
9955,2016,President,U.S.,Suffolk University,B+,lv,45.77198,42.65867
9956,2016,President,U.S.,Ipsos,A-,lv,42.80339,34.108259999999994
9957,2016,President,U.S.,Public Policy Polling,B+,v,41.264590000000005,40.03045
9958,2016,President,U.S.,Quinnipiac University,A-,rv,46.927859999999995,39.73288
9959,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,49.52503,38.6494
9960,2016,President,U.S.,Ipsos,A-,lv,43.54311,34.40756
9961,2016,President,U.S.,Morning Consult,,rv,47.23305,44.51266
9962,2016,President,U.S.,Ipsos,A-,lv,40.55151,35.08425
9963,2016,President,U.S.,Ipsos,A-,lv,41.47668,34.4968
9964,2016,President,U.S.,Ipsos,A-,lv,41.86504,34.42406
9965,2016,President,U.S.,Ipsos,A-,lv,44.92088,33.19275
9966,2016,President,U.S.,Ipsos,A-,lv,41.6086,34.3534
9967,2016,President,U.S.,Ipsos,A-,lv,40.22412,36.47426
9968,2016,President,U.S.,Ipsos,A-,lv,41.39052,34.83571
9969,2016,President,U.S.,Ipsos,A-,lv,45.39993,33.97637
9970,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,48.80267,41.38738
9971,2016,President,U.S.,Ipsos,A-,lv,45.57356,33.86567
9972,2016,President,U.S.,Morning Consult,,rv,47.04322,41.49496
9973,2016,President,U.S.,Ipsos,A-,lv,43.55155,36.15092
9974,2016,President,U.S.,Ipsos,A-,lv,43.73061,36.334509999999995
9975,2016,President,U.S.,Ipsos,A-,lv,41.90605,37.52122
9976,2016,President,U.S.,SurveyMonkey,C-,rv,44.50985,40.6328
9977,2016,President,U.S.,Ipsos,A-,lv,41.98233,37.4062
9978,2016,President,U.S.,CNN/Opinion Research Corp.,A-,rv,47.772290000000005,43.83161
9979,2016,President,U.S.,Quinnipiac University,A-,rv,47.0407,40.19308
9980,2016,President,U.S.,Ipsos,A-,lv,41.86188,38.48697
9981,2016,President,U.S.,Ipsos,A-,lv,41.54889,37.45547
9982,2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,43.43163,47.03556
9983,2016,President,U.S.,SurveyMonkey,C-,rv,44.355140000000006,42.567809999999994
9984,2016,President,U.S.,Ipsos,A-,lv,38.715540000000004,40.69128
9985,2016,President,U.S.,Ipsos,A-,lv,40.00665,40.15813
9986,2016,President,U.S.,Ipsos,A-,lv,36.5116,41.08336
9987,2016,President,U.S.,Ipsos,A-,lv,38.210159999999995,40.97268
9988,2016,President,U.S.,Ipsos,A-,lv,40.308170000000004,40.76467
9989,2016,President,U.S.,Ipsos,A-,lv,39.3387,38.413470000000004
9990,2016,President,U.S.,Saint Leo University,C+,lv,48.02565,37.870490000000004
9991,2016,President,U.S.,Morning Consult,,rv,45.64287,42.36703
9992,2016,President,U.S.,Ipsos,A-,lv,40.60437,38.24832
9993,2016,President,U.S.,Ipsos,A-,lv,41.602579999999996,39.34016
9994,2016,President,Florida,Florida Atlantic University,C+,rv,41.86858,48.681290000000004
9995,2016,President,U.S.,Ipsos,A-,lv,39.30092,39.93136
9996,2016,President,U.S.,SurveyMonkey,C-,rv,46.9562,47.22679
9997,2016,President,U.S.,Ipsos,A-,lv,40.60089,38.71132
9998,2016,President,U.S.,Ipsos,A-,lv,39.40031,38.621320000000004
9999,2016,President,U.S.,SurveyMonkey,C-,rv,48.0939,46.30881
10000,2016,President,U.S.,Ipsos,A-,lv,42.705909999999996,34.888040000000004
10001,2016,President,U.S.,Ipsos,A-,lv,41.10235,37.40057
10002,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,41.66925,45.8827
10003,2016,President,U.S.,Ipsos,A-,lv,44.50782,32.57497
10004,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,39.30832,36.60819
10005,2016,President,U.S.,Public Policy Polling,B+,v,43.414590000000004,42.23025
10006,2016,President,U.S.,Ipsos,A-,lv,43.407340000000005,32.56268
10007,2016,President,U.S.,SurveyMonkey,C-,rv,46.80679,45.166740000000004
10008,2016,President,U.S.,Morning Consult,,rv,44.46487,42.24815
10009,2016,President,U.S.,Ipsos,A-,lv,42.40128,32.452529999999996
10010,2016,President,U.S.,Ipsos,A-,lv,43.70047,32.64535
10011,2016,President,U.S.,Ipsos,A-,lv,42.708659999999995,34.23365
10012,2016,President,U.S.,Gravis Marketing,B-,rv,47.13241,49.57329
10013,2016,President,Florida,Saint Leo University,C+,lv,46.68507,42.52878
10014,2016,President,U.S.,Ipsos,A-,lv,43.01501,34.9225
10015,2016,President,U.S.,Morning Consult,,rv,47.33518,41.044990000000006
10016,2016,President,U.S.,Morning Consult,,rv,45.37296,42.127109999999995
10017,2016,President,U.S.,Ipsos,A-,lv,42.326440000000005,37.780409999999996
10018,2016,President,U.S.,Ipsos,A-,lv,43.51488,36.71291
10019,2016,President,U.S.,Ipsos,A-,lv,42.33376,37.96201
10020,2016,President,U.S.,Ipsos,A-,lv,41.14117,39.444109999999995
10021,2016,President,U.S.,Ipsos,A-,lv,41.35281,38.826190000000004
10022,2016,President,U.S.,Ipsos,A-,lv,43.41902,36.39889
10023,2016,President,U.S.,Ipsos,A-,lv,42.16275,38.40682
10024,2016,President,U.S.,Morning Consult,,rv,45.34442,41.08632
10025,2016,President,U.S.,SurveyMonkey,C-,rv,47.58318,47.16473
10026,2016,President,U.S.,Ipsos,A-,lv,41.871970000000005,38.08737
10027,2016,President,U.S.,Ipsos,A-,lv,39.3049,37.500859999999996
10028,2016,President,U.S.,Ipsos,A-,lv,39.39606,37.7225
10029,2016,President,U.S.,Ipsos,A-,lv,41.8795,37.66579
10030,2016,President,Virginia,Roanoke College,C+,rv,49.3535,36.90794
10031,2016,President,U.S.,Ipsos,A-,lv,39.5132,37.178670000000004
10032,2016,President,U.S.,Ipsos,A-,lv,41.187740000000005,35.74366
10033,2016,President,U.S.,Ipsos,A-,lv,39.92072,38.05755
10034,2016,President,U.S.,Ipsos,A-,lv,42.22826,37.63837
10035,2016,President,U.S.,SurveyMonkey,C-,rv,48.29241,46.09735
10036,2016,President,U.S.,Ipsos,A-,lv,43.53706,37.119209999999995
10037,2016,President,U.S.,SurveyMonkey,C-,rv,41.95528,39.0482
10038,2016,President,U.S.,Ipsos,A-,lv,42.45643,37.97654
10039,2016,President,U.S.,Ipsos,A-,lv,41.16724,37.8546
10040,2016,President,U.S.,Ipsos,A-,lv,43.24675,38.19787
10041,2016,President,U.S.,Morning Consult,,rv,46.33554,41.966159999999995
10042,2016,President,U.S.,Ipsos,A-,lv,40.276509999999995,38.53054
10043,2016,President,U.S.,Ipsos,A-,lv,40.88286,37.60839
10044,2016,President,U.S.,Ipsos,A-,lv,41.389109999999995,36.78796
10045,2016,President,U.S.,Ipsos,A-,lv,42.89679,36.16368
10046,2016,President,U.S.,Ipsos,A-,lv,45.5036,33.64002
10047,2016,President,U.S.,Ipsos,A-,lv,43.40916,35.617290000000004
10048,2016,President,U.S.,Ipsos,A-,lv,43.21472,35.89819
10049,2016,President,U.S.,Ipsos,A-,lv,42.12064,36.878040000000006
10050,2016,President,U.S.,Ipsos,A-,lv,44.64678,35.09433
10051,2016,President,U.S.,Ipsos,A-,lv,42.029070000000004,36.55829
10052,2016,President,U.S.,Ipsos,A-,lv,42.438190000000006,36.917759999999994
10053,2016,President,U.S.,Ipsos,A-,lv,43.95528,35.27068
10054,2016,President,U.S.,Ipsos,A-,lv,40.33213,38.84077
10055,2016,President,U.S.,Ipsos,A-,lv,44.46345,35.34749
10056,2016,President,U.S.,SurveyMonkey,C-,rv,41.30434,44.51723
10057,2016,President,U.S.,Ipsos,A-,lv,44.272079999999995,35.42365
10058,2016,President,U.S.,SurveyMonkey,C-,rv,42.65279,38.043409999999994
10059,2016,President,U.S.,Ipsos,A-,lv,43.57922,36.10055
10060,2016,President,U.S.,Gravis Marketing,B-,rv,49.31542,46.74064
10061,2016,President,U.S.,SurveyMonkey,C-,rv,46.395179999999996,41.01542
10062,2016,President,U.S.,Morning Consult,,rv,44.36802,46.875640000000004
10063,2016,President,U.S.,Ipsos,A-,lv,42.88693,35.87677
10064,2016,President,U.S.,Ipsos,A-,lv,43.9938,34.952490000000004
10065,2016,President,U.S.,Morning Consult,,rv,45.64114,42.116440000000004
10066,2016,President,U.S.,Ipsos,A-,lv,43.0998,35.62762
10067,2016,President,U.S.,Morning Consult,,rv,45.54898,43.41183
10068,2016,President,U.S.,Ipsos,A-,lv,44.30688,34.3028
10069,2016,President,U.S.,Ipsos,A-,lv,43.11625,36.17749
10070,2016,President,U.S.,Ipsos,A-,lv,40.42328,39.35346
10071,2016,President,U.S.,Ipsos,A-,lv,39.13063,40.529579999999996
10072,2016,President,U.S.,Ipsos,A-,lv,39.53855,39.504529999999995
10073,2016,President,U.S.,Morning Consult,,rv,44.6886,44.94493
10074,2016,President,U.S.,SurveyMonkey,C-,rv,43.019040000000004,34.86844
10075,2016,President,U.S.,Ipsos,A-,lv,39.54385,38.58054
10076,2016,President,U.S.,Ipsos,A-,lv,39.84915,37.05656
10077,2016,President,U.S.,Ipsos,A-,lv,41.45434,35.0313
10078,2016,President,U.S.,Ipsos,A-,lv,42.25938,34.2072
10079,2016,President,U.S.,Ipsos,A-,lv,42.563759999999995,35.084590000000006
10080,2016,President,U.S.,Ipsos,A-,lv,41.568459999999995,36.461690000000004
10081,2016,President,U.S.,Morning Consult,,rv,43.46252,45.65201
10082,2016,President,U.S.,Ipsos,A-,lv,41.37472,35.73794
10083,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,35.773340000000005,35.0343
10084,2016,President,U.S.,Ipsos,A-,lv,41.78094,34.9144
10085,2016,President,U.S.,Ipsos,A-,lv,42.78614,34.190909999999995
10086,2016,President,U.S.,Ipsos,A-,lv,38.01137,37.27148
10087,2016,President,U.S.,Ipsos,A-,lv,40.99178,34.16785
10088,2016,President,U.S.,Ipsos,A-,lv,39.105909999999994,37.29705
10089,2016,President,U.S.,Ipsos,A-,lv,40.49672,34.84445
10090,2016,President,U.S.,Ipsos,A-,lv,39.81644,35.74595
